1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.110000000000001563e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.201958286256939346e-01 3.316848316548898223e-01 -2.079057705546915324e-01 1.540080676525156456e+00 -3.373421066816377767e-01 9.413419539755046861e-01 8.696478895124249570e-03 -4.557088464815421958e-01 1.985949144350558637e-01 6.213290702716413316e-02 9.781101992234242370e-01 9.963684965941181915e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.876252354856299709e-01 -1.020790055903606358e-01 1.190641459451042550e-01 2.882089864393897471e+00 9.569510659052633816e-02 9.937095544045519979e-01 5.817016468718715777e-02 -7.105427357601001859e-15 -1.242531319789636768e-01 -4.605646646009435574e-02 9.911810939937406584e-01 7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.279713024659906884e-01 3.681647053754938392e-01 -5.765424108726673047e-02 1.668716634372269247e+00 -3.698425996972464214e-01 9.288477076938950194e-01 -2.140998274121252987e-02 -4.707447412296517086e-01 4.566960968472594945e-02 4.119084397742388964e-02 9.981070088540968666e-01 2.146113974793504298e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.836475909305886223e-01 -1.614539610832117222e-01 7.981250094433954556e-02 2.692180433473666312e+00 1.578274119844913781e-01 9.862065238904323961e-01 4.987183836823811528e-02 1.421085471520200372e-14 -8.676361497037270165e-02 -3.645971319814224343e-02 9.955615322172618464e-01 4.440892098500626162e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.099352851212220150e-01 3.704140266101831891e-01 1.865776668891293844e-01 1.579296776945598779e+00 -3.722749046339346446e-01 9.277500264653768536e-01 -2.629227592445056161e-02 -4.845733256777577935e-01 -1.828364631881597424e-01 -4.553391355817190678e-02 9.820883312843715629e-01 -4.677714594409376758e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.934171428145766258e-01 -1.130314435170671761e-01 -9.123852500539796351e-01 9.686030412112867083e-01 -4.972909411420591841e-01 8.085363527785954796e-01 -3.145960681469678888e-01 -6.054566356534536453e-01 7.732558901150768937e-01 5.774884059545565274e-01 2.618825488466257623e-01 1.089603061098338266e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.735181553939289412e-01 -7.746312129490572351e-01 -4.191980921204236932e-01 1.109999999999997300e+01 4.239068547537493403e-01 6.176202843163789424e-01 -6.624561592239435193e-01 0.000000000000000000e+00 7.720644629855168972e-01 1.359840737955274048e-01 6.208258988386824440e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.224055982619852490e-01 3.935094443537289211e-01 -5.685775838037960828e-01 1.540080676525139580e+00 -5.647085912724125745e-01 8.102770075390841598e-01 -1.567015570970316796e-01 -4.557088464854786025e-01 3.990418004957256848e-01 4.342827284821795253e-01 8.075668103625872618e-01 9.963684965491310663e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.360154949247839973e-01 -5.124370708778371863e-01 1.961793583326518486e-01 2.882089864393890366e+00 4.875612274673852276e-01 8.577700793610656405e-01 1.628328603918996476e-01 0.000000000000000000e+00 -2.517183777878865270e-01 -4.048134561812050808e-02 9.669535247057022831e-01 3.108624468950438313e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.765190993160479671e-01 1.615251415146332914e-01 -1.425485086896810527e-01 1.668716634372245267e+00 -2.109686686804241595e-01 8.509829463987346188e-01 -4.809576340736654854e-01 -4.707447412342276039e-01 4.361960002319839602e-02 4.997375847354351142e-01 8.650778444143683021e-01 2.146113974343712982e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.248212752880971221e-01 -4.044163772652261124e-01 -3.951167645542104645e-01 2.692180433473678747e+00 5.329778395423748760e-01 7.893808035470069040e-01 3.046515543177553131e-01 0.000000000000000000e+00 1.886915111732893058e-01 -4.618715630899482560e-01 8.666430480999592900e-01 1.065814103640150279e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.057467337063510593e-01 5.715027800910026101e-02 4.199484493408195407e-01 1.579296776945578351e+00 4.097636129926707227e-02 9.744159908777300094e-01 -2.209851002589168223e-01 -4.845733256829021229e-01 -4.218338442976669045e-01 2.173644921445407885e-01 8.802322905686871257e-01 -4.677714594859097019e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.680113833879453678e-01 -6.706508664698276334e-01 -6.440458345491880676e-01 9.686030412112645038e-01 -6.120679543210958418e-01 3.466957672262656054e-01 -7.107565436072889042e-01 -6.054566356573047869e-01 6.999574565572393992e-01 6.557663153064974271e-01 -2.828959149921748129e-01 1.089603061053466604e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.382204357869063038e-01 3.497062153415054775e-01 4.184400363023709768e-01 1.110000000000004405e+01 -4.641059410130695673e-01 5.456372510477791593e-02 8.840975485878599383e-01 -2.287059430727822473e-14 2.863427605957274413e-01 -9.352691392611063304e-01 2.080371615846725586e-01 -7.815970093361102045e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.572913930210481981e-01 1.661527972847793300e-01 -6.315876772156684416e-01 1.540080676525143133e+00 -5.053189959017471145e-01 7.617209412988891204e-01 -4.055045252122157495e-01 -4.557088464854786025e-01 4.137178488258520526e-01 6.262383376488358522e-01 6.608048774197510244e-01 9.963684965491195200e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.400519587334458471e-01 1.607440480475477440e-01 5.181448230421573653e-01 2.882089864393904577e+00 -4.031547175254324156e-01 8.240657680939322827e-01 3.979722145988917048e-01 -1.421085471520200372e-14 -3.630137467990568467e-01 -5.432098681661123862e-01 7.570627838969929968e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.236115509922508959e-01 2.941932302598139204e-01 -2.457479321235170600e-01 1.668716634372247043e+00 -3.216367415625945858e-01 9.435375440910895861e-01 -7.928877201440287514e-02 -4.707447412342347093e-01 2.085461803790359669e-01 1.522735898304473090e-01 9.660855264879312232e-01 2.146113974343615283e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.959810412421912673e-01 8.992600973927609154e-01 -3.220659877452917152e-01 2.692180433473680523e+00 -8.589218759603449715e-01 3.980824205074354749e-01 3.221546173496555032e-01 0.000000000000000000e+00 4.179096005381425782e-01 1.812778632930767131e-01 8.902190191508754236e-01 5.329070518200751394e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.654686913914578561e-01 -4.682369504821401462e-02 2.562767010964862591e-01 1.579296776945579239e+00 -2.626476355883164415e-02 9.612091480383557762e-01 2.745671792523224908e-01 -4.845733256828950175e-01 -2.591917593945929355e-01 -2.718170622117202506e-01 9.267875250306972790e-01 -4.677714594859176955e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.598708082406339326e-01 -6.609389789883726163e-01 -7.332127867995033021e-01 9.686030412112671684e-01 -2.019462369053848586e-02 7.404210083577078549e-01 -6.718399419181272370e-01 -6.054566356572976815e-01 9.869313561978280136e-01 1.222145508372986800e-01 1.050242910814129793e-01 1.089603061053462163e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.003353647567828411e-01 6.104438229298743135e-01 5.166776450255040620e-01 1.110000000000007248e+01 2.442190329181459507e-02 6.317559215762396096e-01 -7.747825670424970390e-01 7.105427357601001859e-15 -7.993753939557720622e-01 4.777476264725095123e-01 3.643572216080503967e-01 5.684341886080801487e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.648603321446540981e-01 5.489539576257885800e-01 -3.371026916513027438e-01 1.540080676525169778e+00 -5.835763499985556768e-01 8.120564985092546539e-01 -1.699103072890936327e-03 -4.557088464854999188e-01 2.728137020641241972e-01 1.980247349092351672e-01 9.414663500785327432e-01 9.963684965491381718e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.548002572689262335e-01 8.001608565560980324e-01 2.279019047084614724e-01 2.882089864393892142e+00 -7.464551381866195712e-01 3.577545025990551686e-01 5.610850582085546989e-01 0.000000000000000000e+00 3.674253682166324086e-01 -4.814086824160050404e-01 7.957664728331785842e-01 1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.475956208491790322e-01 2.638415982511622682e-01 -1.801392527455668857e-01 1.668716634372280794e+00 -1.396138739392230876e-01 8.491729572287753935e-01 5.093262755003113984e-01 -4.707447412342489201e-01 2.873508405262488186e-01 -4.574854093231922048e-01 8.415085232516956726e-01 2.146113974343961672e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.430182876339637144e-01 6.532028363659346804e-01 1.457733816750857170e-01 2.692180433473669865e+00 -6.688580210764626388e-01 7.323833485219766182e-01 1.274502979573414185e-01 6.217248937900876626e-15 -2.351110127515250101e-02 -1.921995977395240252e-01 9.810741780036791315e-01 4.263256414560601115e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.583397713553959418e-01 2.854586899744042672e-01 -9.910547743914061014e-03 1.579296776945621872e+00 -2.516991111934335779e-01 8.275825678154435927e-01 -5.017515828300218583e-01 -4.845733256829092284e-01 -1.350275529768758531e-01 4.833429732251144362e-01 8.649549873669630795e-01 -4.677714594858883856e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.541993088734157968e-01 2.792439272689092311e-01 -5.943115610336872079e-01 9.686030412113062482e-01 -5.314373142825327134e-01 7.911818087837529934e-01 -3.026643792021741497e-01 -6.054566356573189978e-01 3.856913059469069815e-01 5.441086054576833586e-01 7.451094161154214746e-01 1.089603061053480815e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.665183649270598920e-04 -9.975702431577173623e-01 6.966629261606969992e-02 1.109999999999996589e+01 3.001326027995542683e-02 6.964888328520901783e-02 9.971199713497322925e-01 -2.131628207280300558e-14 -9.995493917600984934e-01 1.625737794355541343e-03 2.997282783858024047e-02 2.486899575160350651e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.909207227533468831e-01 1.693238203688660903e-01 -4.214139409468390385e-01 1.540080676525132475e+00 -4.217231016925684917e-01 6.528109736577945021e-01 -6.292753436857048133e-01 -4.557088464854643917e-01 1.685523398456796329e-01 7.383544382799187566e-01 6.530105911889119152e-01 9.963684965491097500e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.636617547615429658e-01 -5.586233356498967462e-01 -3.236675658478986306e-01 2.882089864393897471e+00 4.648843546802147175e-01 8.236685750761957303e-01 -3.247346843278517969e-01 -1.421085471520200372e-14 4.479991753207602234e-01 9.751947138562673534e-02 8.886994382875386123e-01 3.552713678800500929e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.589372979632160510e-01 5.115665283802898200e-01 -2.294352214869475881e-02 1.668716634372241714e+00 -4.928715833140348557e-01 8.137300532652245177e-01 -3.080925230746299204e-01 -4.707447412342240511e-01 -1.389399889490635087e-01 2.759403693806202207e-01 9.510796980363532827e-01 2.146113974343464292e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.747059519444535303e-01 6.608117757432422357e-01 -5.813622418316941598e-01 2.692180433473694734e+00 -7.677812594588562245e-01 6.338465600245785092e-01 9.354397879489985412e-02 7.105427357601001859e-15 4.303094198507424473e-01 4.019531507328576447e-01 8.082496321085745894e-01 1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.391006394656586043e-01 5.373285522863886499e-01 8.478292131164472112e-02 1.579296776945575687e+00 -5.428085194504066457e-01 8.168605554070931252e-01 1.951864345493116992e-01 -4.845733256828808067e-01 3.562342011065762482e-02 -2.098019540372035585e-01 9.770947303213699531e-01 -4.677714594859239128e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -4.989079809307339630e-02 -8.347952605412589655e-01 -5.482953412564146589e-01 9.686030412112600629e-01 1.112504785414336061e-01 5.409176346522679424e-01 -8.336854583993280610e-01 -6.054566356572870234e-01 9.925392885372037455e-01 -1.025913519749469538e-01 6.588455972391649151e-02 1.089603061053452393e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.453836367959804310e-01 -8.959917302779500936e-01 4.195979235238179172e-01 1.109999999999997300e+01 2.285547149944416878e-02 4.270321965125425390e-01 9.039475264439917890e-01 -7.105427357601001859e-15 -9.891113312335031438e-01 -1.218290704848336570e-01 8.256180721307471160e-02 2.131628207280300558e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.453848865514215438e-01 6.506576680676985358e-01 1.450722919286412393e-01 1.540080676525157344e+00 -6.665121983932784655e-01 7.232215478017394172e-01 1.808648174416886689e-01 -4.557088464854857079e-01 1.276167284032151718e-02 -2.315063536492268370e-01 9.727496841049888543e-01 9.963684965491239609e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 6.509833646712821498e-01 7.458120948210236190e-01 1.413682359652725651e-01 2.882089864393861944e+00 -6.171411271468374427e-01 6.284271204159409541e-01 -4.735147130867842780e-01 -2.131628207280300558e-14 -4.419926335417680430e-01 2.210060486602232754e-01 8.693669181366446841e-01 1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.073474769415096342e-01 1.523975800654542301e-02 -4.201051128750740160e-01 1.668716634372252372e+00 -3.018883164984066392e-01 7.190737346689408671e-01 -6.259364252629969760e-01 -4.707447412342347093e-01 2.925474328201062013e-01 6.947666614663973172e-01 6.570504437752111571e-01 2.146113974343748509e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.426773157725154784e-01 5.123669797318095576e-01 1.654539801967051249e-01 2.692180433473666312e+00 -5.239333427322860892e-01 7.095282453255931099e-01 4.712361631481160607e-01 7.105427357601001859e-15 1.240515774015028688e-01 -4.837868819694148281e-01 8.663495016322860787e-01 5.329070518200751394e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.491218942598036445e-01 3.070271914156715298e-01 7.001380983839347594e-02 1.579296776945589897e+00 -3.122977622145708954e-01 8.891220525119378770e-01 3.345625254757774170e-01 -4.845733256828950175e-01 4.046897024206905225e-02 -3.394057740645604615e-01 9.397691115264339423e-01 -4.677714594859025965e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 6.128780729370317815e-01 -1.862921090225316267e-01 -7.679034560600229709e-01 9.686030412112742738e-01 3.137874413902543291e-01 9.492795065003816202e-01 2.014597141241093736e-02 -6.054566356573118924e-01 7.252019783058704094e-01 -2.533054848484911359e-01 6.402487188639449656e-01 1.089603061053484367e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.419795991078420805e-02 9.372670095077905161e-01 -3.483230839647223909e-01 1.110000000000010445e+01 -7.133460424822890555e-02 -3.465210943702130564e-01 -9.353258819220275910e-01 -5.684341886080801487e-14 -9.973513885141587210e-01 3.812720872019387253e-02 6.193967859204985160e-02 1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.943762998953418419e-01 2.774467773580140406e-01 -3.508765023753658285e-01 1.540080676525136028e+00 -4.384645303818123785e-01 6.990273182540396313e-01 -5.648979234619494472e-01 -4.557088464855070242e-01 8.854315209305720080e-02 6.590782154404880577e-01 7.468440373660403253e-01 9.963684965491115264e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.904685563618954802e-01 -1.518353647203726231e-01 4.289659335553269726e-01 2.882089864393897471e+00 1.949283900371770739e-01 9.790960807500860286e-01 -5.808431300562288957e-02 -1.421085471520200372e-14 -4.111796114695814852e-01 1.353398931581240305e-01 9.014512967607688498e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.526836134205862949e-01 4.815942762068707861e-01 -2.024786619098229989e-01 1.668716634372259477e+00 -4.326001666414287516e-01 8.681739259510488083e-01 2.431689332964862560e-01 -4.707447412342595783e-01 2.928954612584842576e-01 -1.197538618313544745e-01 9.486154443981272832e-01 2.146113974343517583e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.989792284477546636e-01 1.591634392848449708e-02 4.227494678741697959e-02 2.692180433473673418e+00 -3.288624002080005326e-02 8.978435824448391944e-01 4.390847260836016619e-01 1.421085471520200372e-14 -3.096766615718839558e-02 -4.400267849331075953e-01 8.974505179641992791e-01 -1.776356839400250465e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.235995372516117019e-01 3.332605407426671440e-01 -1.894764016243547788e-01 1.579296776945597003e+00 -3.763902561317258311e-01 8.821165357647848815e-01 -2.831974442318095364e-01 -4.845733256829234392e-01 7.276173360841871329e-02 3.328780997816471188e-01 9.401584445230800613e-01 -4.677714594859230246e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.532992594387453167e-01 -2.860131658114226649e-01 -5.922302716946893364e-01 9.686030412112955901e-01 -3.055287867331942797e-01 6.452324676733154352e-01 -7.002336918040621416e-01 -6.054566356573403141e-01 5.824022546371022679e-01 7.084289178476070870e-01 3.986678845240588798e-01 1.089603061053451949e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.727236908713315033e-01 2.655637431931247017e-01 4.096696934033279280e-01 1.110000000000003340e+01 -4.707883716669258312e-01 6.799617681220162524e-01 5.621479369308278740e-01 2.842170943040400743e-14 -1.292736187128879499e-01 -6.834675502126180691e-01 7.184430661585072819e-01 -4.973799150320701301e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.660619540521960147e-01 5.859552977532810347e-01 -2.642072512036618415e-01 1.540080676525128922e+00 -6.401938969161442561e-01 6.588165984471698877e-01 -3.951106983641695103e-01 -4.557088464854786025e-01 -5.745308438241025772e-02 4.718231433973584243e-01 8.798193362557925612e-01 9.963684965491159673e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 6.000010844334537907e-01 6.562411783914343655e-01 4.575436749230624711e-01 2.882089864393918788e+00 -7.959976013491101288e-01 4.325875840438400122e-01 4.233861131137592326e-01 -3.552713678800500929e-15 7.991568885483479878e-02 -6.182357947535350728e-01 7.819194234448469949e-01 -8.881784197001252323e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.534858341614245170e-01 1.746686246653378072e-01 -2.456738398995949590e-01 1.668716634372238161e+00 -2.512933614348232814e-01 9.107138873671287715e-01 -3.277985080128338891e-01 -4.707447412342276039e-01 1.664824631974183566e-01 3.742874388944570918e-01 9.122458564079906074e-01 2.146113974343561992e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.704651157015294904e-01 7.485572890329242335e-02 2.293339901906688849e-01 2.692180433473694734e+00 -1.038766788732113089e-01 9.876614785319930423e-01 1.171940246355131915e-01 0.000000000000000000e+00 -2.177317036921558591e-01 -1.375551659311795016e-01 9.662667755506016976e-01 6.217248937900876626e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.036066155990001514e-01 5.712009211171841239e-01 -1.671703175818036735e-01 1.579296776945575687e+00 -5.831582732699914784e-01 6.995759925046705074e-01 -4.129405030120766318e-01 -4.845733256828879121e-01 -1.189236548474802840e-01 4.293284738122843391e-01 8.952844385399156835e-01 -4.677714594859159192e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.506209131723285966e-01 -5.689837989087497272e-01 -3.358953427597754504e-01 9.686030412112671684e-01 -8.566981820800172176e-02 4.202662789717875880e-01 -9.033476279967836975e-01 -6.054566356573118924e-01 6.551556509384219851e-01 7.068477143901472637e-01 2.667159194815289514e-01 1.089603061053460387e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.438596722872572231e-01 9.021627351187357924e-01 -2.605051345704755272e-01 1.110000000000009379e+01 -4.009661860997663640e-01 -1.097924607314044732e-01 -9.094898202680171684e-01 -4.263256414560601115e-14 -8.491093235733000455e-01 4.171906218140868372e-01 3.239835515751809947e-01 3.552713678800500929e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.549588700578414135e-01 2.747663244839482211e-01 -1.120581252182651782e-01 1.540080676525171555e+00 -2.804651570985827735e-01 9.590948266784685705e-01 -3.842406917890882345e-02 -4.557088464854630594e-01 9.691672792412044102e-02 6.812180537962850280e-02 9.929584923249823447e-01 9.963684965491097500e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.071169506085610124e-01 3.494623842947729431e-01 2.345525098600264591e-01 2.882089864393904577e+00 -4.061004393988423833e-01 8.731281546994400511e-01 2.696843684591636037e-01 -1.421085471520200372e-14 -1.105498577054377235e-01 -3.398871392597300756e-01 9.339461769969104044e-01 2.842170943040400743e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.991056347963258810e-01 4.373591324858610019e-01 -1.805676351705740035e-02 1.668716634372277241e+00 -3.387148207353966045e-01 7.212613777067835574e-01 6.041972320713664413e-01 -4.707447412342298243e-01 2.772748234003296064e-01 -5.371210424659673688e-01 7.966301890140672359e-01 2.146113974343535347e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.554832843181533697e-01 6.350170817562651449e-01 1.612399236963756310e-01 2.692180433473680523e+00 -6.243253944709240555e-01 7.723970256292442826e-01 -1.167074831269250823e-01 1.421085471520200372e-14 -1.986524828301453605e-01 -1.249562630896658422e-02 9.799903317832097116e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.041392085326166450e-01 3.744877354061564301e-01 2.056483105313101911e-01 1.579296776945612990e+00 -3.349754045327946184e-01 9.201337136860536781e-01 -2.028433565498312108e-01 -4.845733256828830271e-01 -2.651862929189670592e-01 1.145115058353523285e-01 9.573731482965331940e-01 -4.677714594859168074e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.424825964975907189e-01 -5.689046032312239376e-01 -7.476986181066486159e-01 9.686030412112902610e-01 -7.769718465347573710e-01 2.759324011185723124e-01 -5.658410198150259918e-01 -6.054566356572927965e-01 5.282238358770244835e-01 7.747314776329039532e-01 -3.475208148817843234e-01 1.089603061053438182e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.609961861518518944e-02 9.800344680022186061e-01 1.934095827283199565e-01 1.110000000000009024e+01 -9.898457856527478338e-01 7.087740563612565659e-02 -1.232140982022213310e-01 1.421085471520200372e-14 -1.344624326309360463e-01 -1.857655374333475884e-01 9.733504093146879699e-01 -7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.818658532094373115e-01 6.092124390209288642e-02 -1.795217210889128168e-01 1.540080676525164449e+00 -1.365510992352597930e-01 8.841480642721010197e-01 -4.468064432632311567e-01 -4.557088464854501808e-01 1.315037778884923514e-01 4.632178779854232431e-01 8.764336563116089662e-01 9.963684965491115264e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.051190838163638563e-01 -4.246250726181625135e-01 2.128360438098787777e-02 2.882089864393918788e+00 4.248861480636062504e-01 9.016155475406469888e-01 -8.100102231855264845e-02 -2.131628207280300558e-14 1.520543636655792216e-02 8.235867979150483797e-02 9.964867498205397522e-01 3.552713678800500929e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.422492877765096253e-01 1.958421754809300808e-01 -2.716838640544500527e-01 1.668716634372259477e+00 -1.934258889686351068e-01 9.804570532033091146e-01 3.592203085262154344e-02 -4.707447412342133930e-01 2.734094094235849925e-01 1.870318493679735961e-02 9.617159069662237769e-01 2.146113974343570874e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.669417392406382206e-01 -9.843439289960138894e-02 4.885925614015261265e-01 2.692180433473666312e+00 -6.662827252384478927e-02 9.486157994359091239e-01 3.093359635752999659e-01 7.105427357601001859e-15 -4.939359210088951069e-01 -3.007303366058335370e-01 8.158361174782816638e-01 6.217248937900876626e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.796381639598997992e-01 8.686652767486506554e-02 4.676439958718259238e-01 1.579296776945597003e+00 -2.027679500435590754e-01 9.578518737197205812e-01 2.034820543604598242e-01 -4.845733256828737012e-01 -4.302578981731645102e-01 -2.738137950895321859e-01 8.601768112883992901e-01 -4.677714594859221364e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.291981834475006696e-01 2.597277545225289974e-01 -9.570001687170961446e-01 9.686030412112813792e-01 -2.834144442558801935e-01 9.151595968698648109e-01 2.866342007578948636e-01 -6.054566356572834707e-01 9.502547459397381324e-01 3.082602890215856983e-01 -4.462636027430311181e-02 1.089603061053457722e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
